year,player_id,team_name,matches_played,matches_started,position_name,goals_scored,penalty_goals,open_play_goals,family_name,given_name,player_name,age,wc_exp,won_golden_boot,won_best_player,won_young_player
1970,P-00086,El Salvador,3,3,defender,0,0,0,Rivas,Roberto,Roberto Rivas,28.9,0,False,False,False
1970,P-00119,Italy,6,6,forward,3,0,3,Riva,Gigi,Gigi Riva,25.6,0,False,False,False
1970,P-00746,Sweden,2,1,forward,1,0,1,Turesson,Tom,Tom Turesson,28.0,0,False,False,False
1970,P-01172,Bulgaria,2,2,defender,1,0,1,Zhechev,Dobromir,Dobromir Zhechev,27.5,2,False,False,False
1970,P-02102,Soviet Union,4,4,forward,4,0,4,Byshovets,Anatoliy,Anatoliy Byshovets,24.1,0,False,False,False
1970,P-02166,El Salvador,2,2,midfielder,0,0,0,Quintanilla,José,José Quintanilla,22.6,0,False,False,False
1970,P-02372,Bulgaria,2,2,forward,0,0,0,Popov,Georgi,Georgi Popov,25.9,0,False,False,False
1970,P-02403,Romania,3,3,center forward,1,0,1,Dembrovschi,Emerich,Emerich Dembrovschi,24.6,0,False,False,False
1970,P-02662,Uruguay,2,1,forward,0,0,0,Zubia,Oscar,Oscar Zubia,24.3,0,False,False,False
1970,P-02965,Brazil,6,6,center back,0,0,0,Piazza,not applicable,not applicable Piazza,27.3,0,False,False,False
1970,P-03154,Romania,1,0,midfielder,0,0,0,Gergely,Vasile,Vasile Gergely,28.6,0,False,False,False
1970,P-03607,Peru,4,4,forward,2,0,2,Gallardo,Alberto,Alberto Gallardo,29.5,0,False,False,False
1970,P-04354,Brazil,4,4,center midfielder,1,0,1,Gérson,not applicable,not applicable Gérson,29.4,1,False,False,False
1970,P-04640,Czechoslovakia,1,1,defender,0,0,0,Hrivnák,Vladimír,Vladimír Hrivnák,25.1,0,False,False,False
1970,P-04931,Romania,1,0,goal keeper,0,0,0,Răducanu,Necula,Necula Răducanu,24.1,0,False,False,False
1970,P-05329,Italy,1,0,defender,0,0,0,Furino,Giuseppe,Giuseppe Furino,23.9,0,False,False,False
1970,P-05631,Mexico,1,0,midfielder,0,0,0,Díaz,Isidoro,Isidoro Díaz,32.2,2,False,False,False
1970,P-05872,Sweden,2,1,midfielder,0,0,0,Nicklasson,Göran,Göran Nicklasson,27.8,0,False,False,False
1970,P-06520,Bulgaria,2,2,forward,1,0,1,Dermendzhiev,Dinko,Dinko Dermendzhiev,29.0,2,False,False,False
1970,P-07812,Mexico,4,4,forward,2,0,2,Valdivia,Javier,Javier Valdivia,28.5,0,False,False,False
1970,P-08268,El Salvador,3,3,goal keeper,0,0,0,Magaña,Raúl,Raúl Magaña,30.3,0,False,False,False
1970,P-08424,Uruguay,2,2,midfielder,0,0,0,Losada,Julio,Julio Losada,20.0,0,False,False,False
1970,P-08449,Israel,3,2,defender,0,0,0,Bar,Shraga,Shraga Bar,22.2,0,False,False,False
1970,P-08601,England,4,4,attacking midfielder,0,0,0,Charlton,Bobby,Bobby Charlton,32.6,3,False,False,False
1970,P-09236,Romania,3,3,right winger,0,0,0,Lucescu,Mircea,Mircea Lucescu,24.8,0,False,False,False
1970,P-09393,Israel,3,3,goal keeper,0,0,0,Vissoker,Yitzchak,Yitzchak Vissoker,25.7,0,False,False,False
1970,P-10096,El Salvador,3,3,midfielder,0,0,0,Cabezas,Salvador,Salvador Cabezas,23.3,0,False,False,False
1970,P-10922,Israel,3,3,defender,0,0,0,Schwager,Yisha'ayahu,Yisha'ayahu Schwager,24.3,0,False,False,False
1970,P-11099,West Germany,2,1,midfielder,0,0,0,Weber,Wolfgang,Wolfgang Weber,25.9,1,False,False,False
1970,P-11917,England,2,0,forward,0,0,0,Osgood,Peter,Peter Osgood,23.3,0,False,False,False
1970,P-12272,West Germany,1,1,midfielder,0,0,0,Haller,Helmut,Helmut Haller,30.9,2,False,False,False
1970,P-12397,Sweden,2,2,goal keeper,0,0,0,Larsson,Sven-Gunnar,Sven-Gunnar Larsson,30.1,0,False,False,False
1970,P-12863,West Germany,6,4,forward,0,0,0,Löhr,Hannes,Hannes Löhr,27.9,0,False,False,False
1970,P-13602,Mexico,3,3,midfielder,1,0,1,González,José Luis,José Luis González,27.7,1,False,False,False
1970,P-14080,West Germany,5,5,goal keeper,0,0,0,Maier,Sepp,Sepp Maier,26.3,1,False,False,False
1970,P-14923,Brazil,6,6,center midfielder,1,0,1,Clodoaldo,not applicable,not applicable Clodoaldo,20.7,0,False,False,False
1970,P-15207,Morocco,1,0,midfielder,0,0,0,Choukri,Moustapha,Moustapha Choukri,25.4,0,False,False,False
1970,P-15216,Czechoslovakia,2,2,goal keeper,0,0,0,Viktor,Ivo,Ivo Viktor,28.0,0,False,False,False
1970,P-15241,Bulgaria,2,2,defender,1,0,1,Kolev,Todor,Todor Kolev,28.1,0,False,False,False
1970,P-15529,Sweden,3,3,defender,0,0,0,Axelsson,Kurt,Kurt Axelsson,28.6,0,False,False,False
1970,P-15663,Brazil,2,1,defender,0,0,0,Antônio,Marco,Marco Antônio,19.3,0,False,False,False
1970,P-15677,Peru,4,4,goal keeper,0,0,0,Rubiños,Luis,Luis Rubiños,29.4,0,False,False,False
1970,P-16270,El Salvador,3,3,midfielder,0,0,0,Vásquez,Jorge,Jorge Vásquez,25.1,0,False,False,False
1970,P-17002,Soviet Union,3,3,defender,0,0,0,Kaplichny,Vladimir,Vladimir Kaplichny,26.3,0,False,False,False
1970,P-17395,Brazil,1,1,defender,0,0,0,Fontana,not applicable,not applicable Fontana,29.4,0,False,False,False
1970,P-17536,Czechoslovakia,1,1,goal keeper,0,0,0,Vencel,Alexander,Alexander Vencel,26.3,0,False,False,False
1970,P-17652,Peru,1,0,defender,0,0,0,Reyes,Eladio,Eladio Reyes,22.4,0,False,False,False
1970,P-18674,Bulgaria,1,1,goal keeper,0,0,0,Yordanov,Stoyan,Stoyan Yordanov,26.3,0,False,False,False
1970,P-19550,Peru,4,4,midfielder,1,0,1,Challe,Roberto,Roberto Challe,23.5,0,False,False,False
1970,P-19802,Bulgaria,2,1,defender,0,0,0,Dimitrov,Ivan,Ivan Dimitrov,35.0,1,False,False,False
1970,P-20172,Sweden,1,1,defender,0,0,0,Cronqvist,Claes,Claes Cronqvist,25.6,0,False,False,False
1970,P-20506,Peru,1,1,defender,0,0,0,Fernández,José,José Fernández,31.3,0,False,False,False
1970,P-20578,Morocco,3,3,defender,0,0,0,Benkhrif,Boujemaa,Boujemaa Benkhrif,22.5,0,False,False,False
1970,P-21011,Romania,3,1,left winger,0,0,0,Tătaru,Gheorghe,Gheorghe Tătaru,22.1,0,False,False,False
1970,P-22118,Czechoslovakia,2,2,left back,0,0,0,Hagara,Vladimír,Vladimír Hagara,26.6,0,False,False,False
1970,P-22176,England,2,1,defender,0,0,0,Wright,Tommy,Tommy Wright,25.6,0,False,False,False
1970,P-22223,Sweden,3,3,midfielder,0,0,0,Svensson,Tommy,Tommy Svensson,25.2,0,False,False,False
1970,P-22594,Bulgaria,2,2,midfielder,0,0,0,Yakimov,Dimitar,Dimitar Yakimov,28.8,2,False,False,False
1970,P-22841,England,4,3,center midfielder,0,0,0,Ball,Alan,Alan Ball,25.1,1,False,False,False
1970,P-23037,Belgium,3,3,defender,0,0,0,Heylens,Georges,Georges Heylens,28.8,0,False,False,False
1970,P-23879,Belgium,3,3,defender,0,0,0,Dewalque,Nicolas,Nicolas Dewalque,24.7,0,False,False,False
1970,P-24464,El Salvador,3,2,forward,0,0,0,Aparicio,Ernesto,Ernesto Aparicio,21.4,0,False,False,False
1970,P-25708,Czechoslovakia,2,1,midfielder,0,0,0,Kvašňák,Andrej,Andrej Kvašňák,34.0,1,False,False,False
1970,P-25829,Brazil,6,6,right back,1,0,1,Alberto,Carlos,Carlos Alberto,25.9,0,False,False,False
1970,P-25979,England,1,1,goal keeper,0,0,0,Bonetti,Peter,Peter Bonetti,28.7,1,False,False,False
1970,P-26224,Romania,3,3,defensive midfielder,0,0,0,Dumitru,Ion,Ion Dumitru,20.4,0,False,False,False
1970,P-26899,Bulgaria,1,1,forward,0,0,0,Zhekov,Petar,Petar Zhekov,25.6,1,False,False,False
1970,P-26945,Romania,3,3,goal keeper,0,0,0,Adamache,Stere,Stere Adamache,28.8,0,False,False,False
1970,P-27243,Bulgaria,2,1,midfielder,0,0,0,Mitkov,Vasil,Vasil Mitkov,26.7,0,False,False,False
1970,P-27277,Brazil,5,5,left back,0,0,0,Everaldo,not applicable,not applicable Everaldo,25.7,0,False,False,False
1970,P-27328,England,2,1,forward,0,0,0,Astle,Jeff,Jeff Astle,28.0,0,False,False,False
1970,P-28162,West Germany,4,4,defender,0,0,0,Höttges,Horst-Dieter,Horst-Dieter Höttges,26.7,1,False,False,False
1970,P-28376,Bulgaria,2,1,forward,0,0,0,Marashliev,Dimitar,Dimitar Marashliev,22.7,0,False,False,False
1970,P-28651,Soviet Union,4,4,defender,0,0,0,Shesternyov,Albert,Albert Shesternyov,28.9,2,False,False,False
1970,P-29454,Sweden,2,2,defender,0,0,0,Nordqvist,Björn,Björn Nordqvist,27.6,0,False,False,False
1970,P-30493,Bulgaria,1,1,defender,0,0,0,Aladzhov,Stefan,Stefan Aladzhov,22.6,0,False,False,False
1970,P-30953,Peru,2,2,defender,0,0,0,Campos,Eloy,Eloy Campos,28.0,0,False,False,False
1970,P-31050,Sweden,1,0,forward,0,0,0,Pålsson,Sten,Sten Pålsson,24.5,0,False,False,False
1970,P-31552,Czechoslovakia,3,3,center forward,0,0,0,Jokl,Karol,Karol Jokl,24.8,0,False,False,False
1970,P-32657,Mexico,1,1,midfielder,0,0,0,Velarde,Mario,Mario Velarde,30.2,1,False,False,False
1970,P-32760,Peru,2,2,defender,0,0,0,González,Pedro,Pedro González,27.0,0,False,False,False
1970,P-33189,Soviet Union,4,3,midfielder,1,0,1,Asatiani,Kakhi,Kakhi Asatiani,23.4,0,False,False,False
1970,P-33258,El Salvador,3,3,defender,0,0,0,Osorio,Saturnino,Saturnino Osorio,25.4,0,False,False,False
1970,P-33536,Czechoslovakia,3,2,left midfielder,0,0,0,Veselý,František,František Veselý,26.5,0,False,False,False
1970,P-34233,England,4,4,center midfielder,1,0,1,Peters,Martin,Martin Peters,26.6,1,False,False,False
1970,P-34289,Czechoslovakia,3,2,second striker,0,0,0,Adamec,Jozef,Jozef Adamec,28.3,1,False,False,False
1970,P-34408,Morocco,2,2,goal keeper,0,0,0,Ben Kassou,Allal,Allal Ben Kassou,28.6,0,False,False,False
1970,P-34802,England,3,3,center forward,1,0,1,Hurst,Geoff,Geoff Hurst,28.5,1,False,False,False
1970,P-35798,Romania,3,3,right back,0,0,0,Sătmăreanu,Lajos,Lajos Sătmăreanu,26.3,0,False,False,False
1970,P-37315,Czechoslovakia,2,1,midfielder,0,0,0,Veselý,Bohumil,Bohumil Veselý,25.0,0,False,False,False
1970,P-37385,Israel,2,1,defender,0,0,0,Shmulevich-Rom,Danny,Danny Shmulevich-Rom,29.5,0,False,False,False
1970,P-37575,Sweden,2,1,forward,1,0,1,Grahn,Ove,Ove Grahn,27.1,0,False,False,False
1970,P-37859,Morocco,3,3,midfielder,0,0,0,El Filali,Mohammed,Mohammed El Filali,24.9,0,False,False,False
1970,P-38349,Peru,3,3,defender,0,0,0,de la Torre,Orlando,Orlando de la Torre,26.5,0,False,False,False
1970,P-38555,Mexico,4,4,defender,0,0,0,Guzmán,Javier,Javier Guzmán,25.4,0,False,False,False
1970,P-38795,Morocco,1,1,goal keeper,0,0,0,Hazzaz,Mohammed,Mohammed Hazzaz,25.5,0,False,False,False
1970,P-38889,Peru,1,0,midfielder,0,0,0,González,Javier,Javier González,31.1,0,False,False,False
1970,P-38906,Brazil,6,6,center forward,4,0,4,Pelé,not applicable,not applicable Pelé,29.6,3,False,False,False
1970,P-39336,Peru,4,4,midfielder,0,0,0,Mifflin,Ramón,Ramón Mifflin,23.2,0,False,False,False
1970,P-39749,Brazil,6,6,goal keeper,0,0,0,Félix,not applicable,not applicable Félix,32.4,0,False,False,False
1970,P-40429,Uruguay,6,6,midfielder,1,0,1,Maneiro,Ildo,Ildo Maneiro,22.8,0,False,False,False
1970,P-40921,England,4,4,left back,0,0,0,Cooper,Terry,Terry Cooper,25.9,0,False,False,False
1970,P-41601,Romania,3,3,attacking midfielder,0,0,0,Nunweiller,Radu,Radu Nunweiller,25.5,0,False,False,False
1970,P-42364,Belgium,2,1,midfielder,0,0,0,Polleunis,Odilon,Odilon Polleunis,27.1,0,False,False,False
1970,P-42540,Italy,6,6,defender,1,0,1,Burgnich,Tarcisio,Tarcisio Burgnich,31.1,1,False,False,False
1970,P-42664,Mexico,4,4,defender,0,0,0,Pérez,Mario,Mario Pérez,23.8,0,False,False,False
1970,P-43209,Sweden,1,1,goal keeper,0,0,0,Hellström,Ronnie,Ronnie Hellström,21.3,0,False,False,False
1970,P-43520,Czechoslovakia,1,1,defender,0,0,0,Zlocha,Ján,Ján Zlocha,28.2,0,False,False,False
1970,P-43628,Czechoslovakia,3,3,right midfielder,0,0,0,Kuna,Ladislav,Ladislav Kuna,23.2,0,False,False,False
1970,P-43733,Soviet Union,1,1,forward,0,0,0,Nodia,Givi,Givi Nodia,22.4,0,False,False,False
1970,P-43761,England,1,1,defender,0,0,0,Charlton,Jack,Jack Charlton,35.1,1,False,False,False
1970,P-45085,Italy,6,5,defender,0,0,0,Rosato,Roberto,Roberto Rosato,26.8,1,False,False,False
1970,P-45308,Morocco,3,3,midfielder,0,0,0,Ghandi,Said,Said Ghandi,21.8,0,False,False,False
1970,P-45469,Bulgaria,2,2,midfielder,1,0,1,Nikodimov,Asparuh,Asparuh Nikodimov,24.8,0,False,False,False
1970,P-46923,Czechoslovakia,1,1,midfielder,0,0,0,Pollák,Jaroslav,Jaroslav Pollák,22.9,0,False,False,False
1970,P-47776,Bulgaria,2,2,defender,0,0,0,Gaydarski,Milko,Milko Gaydarski,24.2,0,False,False,False
1970,P-47829,Belgium,3,3,midfielder,2,0,2,Van Moer,Wilfried,Wilfried Van Moer,25.2,0,False,False,False
1970,P-47892,Uruguay,1,1,midfielder,0,0,0,Rocha,Pedro,Pedro Rocha,27.5,2,False,False,False
1970,P-47978,Uruguay,6,6,defender,0,0,0,Ancheta,Atilio,Atilio Ancheta,21.9,0,False,False,False
1970,P-48001,Mexico,4,4,forward,1,0,1,Fragoso,Javier,Javier Fragoso,28.1,1,False,False,False
1970,P-48169,Uruguay,4,3,forward,0,0,0,Fontes,Dagoberto,Dagoberto Fontes,27.0,0,False,False,False
1970,P-48546,Sweden,2,2,midfielder,0,0,0,Olsson,Jan,Jan Olsson,26.2,0,False,False,False
1970,P-48556,Morocco,3,3,defender,0,0,0,Khanousi,Moulay,Moulay Khanousi,30.9,0,False,False,False
1970,P-48733,West Germany,5,1,forward,0,0,0,Grabowski,Jürgen,Jürgen Grabowski,25.9,1,False,False,False
1970,P-48978,Czechoslovakia,1,1,center midfielder,0,0,0,Hrdlička,Ivan,Ivan Hrdlička,26.5,0,False,False,False
1970,P-49133,Czechoslovakia,3,3,right back,0,0,0,Dobiaš,Karol,Karol Dobiaš,22.5,0,False,False,False
1970,P-49357,Peru,4,2,forward,0,0,0,Sotil,Hugo,Hugo Sotil,21.0,0,False,False,False
1970,P-49544,El Salvador,2,2,forward,0,0,0,Martínez,Juan Ramón,Juan Ramón Martínez,22.1,0,False,False,False
1970,P-49805,Brazil,1,0,forward,0,0,0,Edu,not applicable,not applicable Edu,20.8,1,False,False,False
1970,P-49952,England,3,3,center back,0,0,0,Labone,Brian,Brian Labone,30.4,0,False,False,False
1970,P-50044,Soviet Union,4,4,midfielder,0,0,0,Muntyan,Vladimir,Vladimir Muntyan,23.7,0,False,False,False
1970,P-50162,Uruguay,6,6,defender,1,0,1,Mujica,Juan,Juan Mujica,26.4,0,False,False,False
1970,P-50217,Morocco,2,1,forward,0,0,0,Alaoui,Ahmed,Ahmed Alaoui,21.4,0,False,False,False
1970,P-50489,Romania,3,2,forward,1,0,1,Neagu,Alexandru,Alexandru Neagu,21.9,0,False,False,False
1970,P-51410,Uruguay,1,1,midfielder,0,0,0,Bareño,Rúben,Rúben Bareño,26.4,0,False,False,False
1970,P-51434,Romania,3,3,center forward,2,1,1,Dumitrache,Florea,Florea Dumitrache,22.0,0,False,False,False
1970,P-51451,Peru,2,0,forward,0,0,0,Ramírez,Oswaldo,Oswaldo Ramírez,23.2,0,False,False,False
1970,P-52816,England,4,4,center back,0,0,0,Moore,Bobby,Bobby Moore,29.1,2,False,False,False
1970,P-52906,Soviet Union,2,1,defender,0,0,0,Lovchev,Evgeny,Evgeny Lovchev,21.3,0,False,False,False
1970,P-52978,England,1,1,forward,1,1,0,Clarke,Allan,Allan Clarke,23.8,0,False,False,False
1970,P-53019,Bulgaria,3,2,defender,0,0,0,Shalamanov,Aleksandar,Aleksandar Shalamanov,28.7,1,False,False,False
1970,P-53044,Romania,3,3,center back,0,0,0,Lupescu,Nicolae,Nicolae Lupescu,29.5,0,False,False,False
1970,P-53140,Uruguay,6,6,goal keeper,0,0,0,Mazurkiewicz,Ladislao,Ladislao Mazurkiewicz,25.3,1,False,False,False
1970,P-53189,Italy,6,6,defender,0,0,0,Cera,Pierluigi,Pierluigi Cera,29.3,0,False,False,False
1970,P-53202,Brazil,6,6,center forward,2,0,2,Tostão,not applicable,not applicable Tostão,23.3,1,False,False,False
1970,P-54377,El Salvador,2,1,defender,0,0,0,Cortés,Santiago,Santiago Cortés,25.4,0,False,False,False
1970,P-55432,El Salvador,2,1,midfielder,0,0,0,Méndez,Sergio,Sergio Méndez,28.3,0,False,False,False
1970,P-55734,Mexico,2,1,forward,0,0,0,Borja,Enrique,Enrique Borja,24.4,1,False,False,False
1970,P-55928,Morocco,3,3,midfielder,0,0,0,Bamous,Driss,Driss Bamous,27.5,0,False,False,False
1970,P-56668,Italy,1,0,defender,0,0,0,Poletti,Fabrizio,Fabrizio Poletti,26.9,0,False,False,False
1970,P-56971,Mexico,2,1,forward,0,0,0,Salgado,Horacio López,Horacio López Salgado,21.7,0,False,False,False
1970,P-57908,West Germany,1,1,goal keeper,0,0,0,Wolter,Horst,Horst Wolter,28.0,0,False,False,False
1970,P-58367,El Salvador,2,1,forward,0,0,0,Monge,Mario,Mario Monge,31.5,0,False,False,False
1970,P-59828,Soviet Union,2,1,forward,0,0,0,Puzach,Anatoliy,Anatoliy Puzach,29.0,0,False,False,False
1970,P-59854,Belgium,2,2,forward,2,1,1,Lambert,Raoul,Raoul Lambert,25.6,0,False,False,False
1970,P-59856,Bulgaria,3,3,midfielder,0,0,0,Penev,Dimitar,Dimitar Penev,24.9,1,False,False,False
1970,P-59934,Brazil,6,6,center back,0,0,0,Brito,not applicable,not applicable Brito,30.8,1,False,False,False
1970,P-60181,Soviet Union,2,2,midfielder,0,0,0,Serebryanikov,Viktor,Viktor Serebryanikov,30.2,2,False,False,False
1970,P-60216,Israel,2,1,defender,0,0,0,Vollach,Yochanan,Yochanan Vollach,25.0,0,False,False,False
1970,P-60582,El Salvador,3,3,defender,0,0,0,Mariona,Salvador,Salvador Mariona,26.5,0,False,False,False
1970,P-60896,West Germany,6,6,midfielder,1,0,1,Overath,Wolfgang,Wolfgang Overath,26.7,1,False,False,False
1970,P-61272,Czechoslovakia,3,3,center midfielder,2,0,2,Petráš,Ladislav,Ladislav Petráš,23.5,0,False,False,False
1970,P-61494,Sweden,2,2,forward,0,0,0,Persson,Örjan,Örjan Persson,27.8,0,False,False,False
1970,P-61735,Sweden,2,2,forward,0,0,0,Eriksson,Leif,Leif Eriksson,28.2,0,False,False,False
1970,P-61942,Romania,3,3,left back,0,0,0,Mocanu,Mihai,Mihai Mocanu,28.3,0,False,False,False
1970,P-62214,Italy,4,0,midfielder,2,0,2,Rivera,Gianni,Gianni Rivera,26.8,2,False,False,False
1970,P-62232,Israel,3,3,midfielder,0,0,0,Spiegel,Giora,Giora Spiegel,22.8,0,False,False,False
1970,P-62529,West Germany,5,4,right winger,1,0,1,Libuda,Reinhard,Reinhard Libuda,26.6,0,False,False,False
1970,P-62668,England,4,4,defensive midfielder,1,0,1,Mullery,Alan,Alan Mullery,28.5,0,False,False,False
1970,P-63224,Uruguay,6,6,defender,0,0,0,Ubiña,Luis,Luis Ubiña,30.0,1,False,False,False
1970,P-63446,Sweden,1,1,midfielder,0,0,0,Nordahl,Tomas,Tomas Nordahl,24.0,0,False,False,False
1970,P-63835,Bulgaria,3,2,midfielder,1,0,1,Bonev,Hristo,Hristo Bonev,23.3,0,False,False,False
1970,P-63982,West Germany,5,5,defender,0,0,0,Fichtel,Klaus,Klaus Fichtel,25.5,0,False,False,False
1970,P-64138,West Germany,6,6,forward,3,0,3,Seeler,Uwe,Uwe Seeler,33.6,3,False,False,False
1970,P-64207,Mexico,2,0,midfielder,1,0,1,Basaguren,Juan Ignacio,Juan Ignacio Basaguren,25.9,0,False,False,False
1970,P-64457,Peru,2,2,forward,0,0,0,Baylón,Julio,Julio Baylón,22.5,0,False,False,False
1970,P-64553,Mexico,4,4,defender,1,1,0,Peña,Gustavo,Gustavo Peña,28.5,1,False,False,False
1970,P-65181,Brazil,4,2,midfielder,0,0,0,Caju,not applicable,not applicable Caju,21.0,0,False,False,False
1970,P-65859,El Salvador,1,1,midfielder,0,0,0,Portillo,Jaime,Jaime Portillo,22.7,0,False,False,False
1970,P-66734,Bulgaria,2,2,goal keeper,0,0,0,Simeonov,Simeon,Simeon Simeonov,24.1,1,False,False,False
1970,P-66746,Bulgaria,1,1,midfielder,0,0,0,Gaganelov,Boris,Boris Gaganelov,28.6,1,False,False,False
1970,P-66980,Mexico,4,4,goal keeper,0,0,0,Calderón,Ignacio,Ignacio Calderón,26.5,1,False,False,False
1970,P-67309,Belgium,3,3,forward,0,0,0,Puis,Wilfried,Wilfried Puis,27.3,0,False,False,False
1970,P-67478,Belgium,3,3,midfielder,0,0,0,Semmeling,Léon,Léon Semmeling,30.4,0,False,False,False
1970,P-67671,Italy,6,6,forward,1,0,1,Domenghini,Angelo,Angelo Domenghini,28.8,0,False,False,False
1970,P-68170,Italy,6,6,defender,0,0,0,Facchetti,Giacinto,Giacinto Facchetti,27.9,1,False,False,False
1970,P-68792,Italy,1,0,midfielder,0,0,0,Juliano,Antonio,Antonio Juliano,27.4,1,False,False,False
1970,P-69368,Morocco,2,2,forward,1,0,1,Jarir,Houmane,Houmane Jarir,25.5,0,False,False,False
1970,P-69695,West Germany,6,6,defender,0,0,0,Vogts,Berti,Berti Vogts,23.4,0,False,False,False
1970,P-69898,Mexico,1,1,midfielder,0,0,0,Hernández,Guillermo,Guillermo Hernández,27.9,1,False,False,False
1970,P-70408,Soviet Union,2,1,defender,0,0,0,Logofet,Gennady,Gennady Logofet,28.1,0,False,False,False
1970,P-70457,England,1,0,defender,0,0,0,Hunter,Norman,Norman Hunter,26.6,1,False,False,False
1970,P-70748,Soviet Union,3,3,defender,0,0,0,Dzodzuashvili,Revaz,Revaz Dzodzuashvili,25.1,0,False,False,False
1970,P-71589,Sweden,1,0,forward,0,0,0,Ejderstedt,Inge,Inge Ejderstedt,23.4,0,False,False,False
1970,P-72033,Italy,6,6,midfielder,0,0,0,Bertini,Mario,Mario Bertini,26.4,0,False,False,False
1970,P-72049,Soviet Union,4,3,forward,0,0,0,Yevriuzhikin,Gennady,Gennady Yevriuzhikin,26.3,0,False,False,False
1970,P-72441,West Germany,6,6,forward,10,1,9,Müller,Gerd,Gerd Müller,24.6,0,True,False,False
1970,P-72803,Bulgaria,3,2,forward,0,0,0,Asparuhov,Georgi,Georgi Asparuhov,27.1,2,False,False,False
1970,P-72864,West Germany,5,5,midfielder,1,0,1,Beckenbauer,Franz,Franz Beckenbauer,24.7,1,False,False,False
1970,P-73517,Sweden,3,3,forward,0,0,0,Kindvall,Ove,Ove Kindvall,27.0,0,False,False,False
1970,P-73673,Italy,6,6,goal keeper,0,0,0,Albertosi,Enrico,Enrico Albertosi,30.6,2,False,False,False
1970,P-74455,England,3,3,goal keeper,0,0,0,Banks,Gordon,Gordon Banks,32.4,1,False,False,False
1970,P-74479,Belgium,3,3,defender,0,0,0,Dockx,Jean,Jean Dockx,29.0,0,False,False,False
1970,P-75161,Morocco,2,1,defender,0,0,0,Fadili,Jalili,Jalili Fadili,30.4,0,False,False,False
1970,P-76522,Peru,4,4,defender,1,0,1,Chumpitaz,Héctor,Héctor Chumpitaz,26.1,0,False,False,False
1970,P-76618,Soviet Union,3,3,defender,0,0,0,Afonin,Valentin,Valentin Afonin,30.4,1,False,False,False
1970,P-77223,England,3,1,midfielder,0,0,0,Bell,Colin,Colin Bell,24.3,0,False,False,False
1970,P-77413,Italy,1,1,defender,0,0,0,Niccolai,Comunardo,Comunardo Niccolai,23.5,0,False,False,False
1970,P-77426,West Germany,3,2,defender,0,0,0,Schulz,Willi,Willi Schulz,31.7,2,False,False,False
1970,P-77430,Brazil,6,6,right winger,7,0,7,Jairzinho,not applicable,not applicable Jairzinho,25.4,1,False,False,False
1970,P-77530,Italy,6,6,midfielder,0,0,0,De Sisti,Giancarlo,Giancarlo De Sisti,27.2,0,False,False,False
1970,P-77834,Israel,3,3,midfielder,1,0,1,Spiegler,Mordechai,Mordechai Spiegler,25.8,0,False,False,False
1970,P-77985,Belgium,2,2,midfielder,0,0,0,Jeck,Léon,Léon Jeck,23.3,0,False,False,False
1970,P-78005,Israel,3,3,defender,0,0,0,Rosen,Zvi,Zvi Rosen,22.9,0,False,False,False
1970,P-79568,England,3,3,right back,0,0,0,Newton,Keith,Keith Newton,28.9,0,False,False,False
1970,P-79597,Soviet Union,4,4,goal keeper,0,0,0,Kavazashvili,Anzor,Anzor Kavazashvili,29.9,1,False,False,False
1970,P-79846,Soviet Union,3,1,midfielder,0,0,0,Kiselyov,Nikolay,Nikolay Kiselyov,24.3,0,False,False,False
1970,P-80565,Peru,4,4,defender,0,0,0,Fuentes,Nicolás,Nicolás Fuentes,28.4,0,False,False,False
1970,P-81929,Uruguay,5,5,midfielder,1,0,1,Cubilla,Luis,Luis Cubilla,30.2,1,False,False,False
1970,P-82186,Uruguay,6,5,forward,0,0,0,Cortés,Julio César,Julio César Cortés,29.2,2,False,False,False
1970,P-82719,Sweden,3,3,defender,0,0,0,Grip,Roland,Roland Grip,29.4,0,False,False,False
1970,P-83098,El Salvador,3,3,midfielder,0,0,0,Rodríguez,Mauricio,Mauricio Rodríguez,24.7,0,False,False,False
1970,P-83141,West Germany,3,2,defender,0,0,0,Patzke,Bernd,Bernd Patzke,27.2,1,False,False,False
1970,P-83669,Peru,4,4,forward,0,0,0,León,Pedro Pablo,Pedro Pablo León,27.2,0,False,False,False
1970,P-83747,Uruguay,6,6,defender,0,0,0,Matosas,Roberto,Roberto Matosas,30.1,0,False,False,False
1970,P-83931,Uruguay,6,6,midfielder,0,0,0,Montero Castillo,Julio,Julio Montero Castillo,26.1,0,False,False,False
1970,P-84013,Sweden,2,2,defender,0,0,0,Selander,Hans,Hans Selander,25.2,0,False,False,False
1970,P-85379,Morocco,3,3,forward,1,0,1,Ghazouani,Maouhoub,Maouhoub Ghazouani,24.4,0,False,False,False
1970,P-85778,Brazil,5,5,left winger,3,0,3,Rivellino,not applicable,not applicable Rivellino,24.4,0,False,False,False
1970,P-85808,Mexico,3,3,midfielder,0,0,0,Pulido,Héctor,Héctor Pulido,27.4,0,False,False,False
1970,P-86015,West Germany,1,0,midfielder,0,0,0,Lorenz,Max,Max Lorenz,30.8,1,False,False,False
1970,P-86117,Italy,1,0,forward,0,0,0,Gori,Sergio,Sergio Gori,24.3,0,False,False,False
1970,P-86181,El Salvador,2,0,midfielder,0,0,0,Sarmeno,Genaro,Genaro Sarmeno,21.5,0,False,False,False
